 ,Label,Area,Mean,Min,Max,Circ.,Median,AR,Round,Solidity
606,mNG3K_2.tif,121.1753,287.1224,138.0000,581.0000,0.9052,286.0000,1.2268,0.8152,0.9331
607,mNG3K_2.tif,119.0568,282.0712,81.0000,559.0000,0.8121,271.0000,1.8443,0.5422,0.9382
608,mNG3K_2.tif,80.5010,735.0421,326.0000,1086.0000,0.9018,715.0000,1.3417,0.7453,0.9291
609,mNG3K_2.tif,111.4304,2368.0190,543.0000,4523.0000,0.9198,2337.0000,1.3242,0.7552,0.9460
610,mNG3K_2.tif,90.2459,437.8592,140.0000,700.0000,0.8844,424.0000,1.4734,0.6787,0.9201
611,mNG3K_2.tif,116.5147,234.6364,46.0000,515.0000,0.8771,256.0000,1.5173,0.6591,0.9354
612,mNG3K_2.tif,81.7721,494.5078,328.0000,661.0000,0.9283,492.0000,1.0224,0.9781,0.9257
613,mNG3K_2.tif,182.6103,361.6125,118.0000,602.0000,0.5779,366.0000,2.5502,0.3921,0.8194
614,mNG3K_2.tif,107.6172,422.3504,159.0000,683.0000,0.9508,426.0000,1.1552,0.8657,0.9460
615,mNG3K_2.tif,148.7151,1119.0285,498.0000,1844.0000,0.7484,1078.0000,1.9390,0.5157,0.9188
616,mNG3K_2.tif,136.8518,959.4706,378.0000,1453.0000,0.9266,988.0000,1.1853,0.8437,0.9444
617,mNG3K_2.tif,80.0774,229.3069,79.0000,361.0000,0.9091,239.0000,1.1146,0.8971,0.9310
618,mNG3K_2.tif,128.8017,1609.5493,532.0000,2386.0000,0.8421,1684.0000,1.6051,0.6230,0.9441
619,mNG3K_2.tif,133.4623,533.0095,219.0000,1140.0000,0.7670,516.0000,1.7973,0.5564,0.8974
620,mNG3K_2.tif,122.8700,4343.6103,1044.0000,8386.0000,0.9178,4070.0000,1.0904,0.9171,0.9310
621,mNG3K_2.tif,103.3803,344.4713,159.0000,683.0000,0.8370,328.0000,1.3605,0.7350,0.9088
622,mNG3K_2.tif,115.2436,877.4853,364.0000,1368.0000,0.7943,871.0000,1.6613,0.6019,0.8947
623,mNG3K_2.tif,122.8700,753.1000,181.0000,1341.0000,0.9178,761.0000,1.0407,0.9609,0.9355
624,mNG3K_2.tif,90.6696,895.6636,568.0000,1435.0000,0.7087,851.0000,1.5283,0.6543,0.8509
625,mNG3K_2.tif,154.6468,3292.2521,410.0000,6345.0000,0.7924,3498.0000,1.8353,0.5449,0.9229
626,mNG3K_2.tif,91.0933,468.9163,155.0000,671.0000,0.9491,485.0000,1.1583,0.8633,0.9368
627,mNG3K_2.tif,140.2413,3137.0634,601.0000,4779.0000,0.8091,3355.0000,1.3921,0.7184,0.9259
628,mNG3K_2.tif,159.7310,2566.6207,739.0000,4537.0000,0.9331,2533.0000,1.1760,0.8504,0.9496
629,mNG3K_2.tif,125.8359,140.7340,59.0000,235.0000,0.9298,140.0000,1.2851,0.7782,0.9459
630,mNG3K_2.tif,137.6992,976.5385,199.0000,1609.0000,0.8938,1034.0000,1.2693,0.7878,0.9393
631,mNG3K_2.tif,176.6786,620.2278,151.0000,1172.0000,0.7937,653.0000,1.5013,0.6661,0.9195
632,mNG3K_2.tif,117.3621,1708.0505,367.0000,2956.0000,0.9002,1738.0000,1.3476,0.7421,0.9422
633,mNG3K_2.tif,141.9361,741.1612,232.0000,1247.0000,0.9120,748.0000,1.3159,0.7600,0.9504
634,mNG3K_2.tif,134.7333,528.2201,144.0000,771.0000,0.8899,565.0000,1.4436,0.6927,0.9394
635,mNG3K_2.tif,122.4463,400.6609,123.0000,709.0000,0.8979,403.0000,1.4054,0.7116,0.9368
636,mNG3K_2.tif,119.9042,711.7880,218.0000,1114.0000,0.8179,747.0000,1.4283,0.7001,0.9233
637,mNG3K_2.tif,125.4122,534.4054,207.0000,735.0000,0.7478,550.0000,2.1062,0.4748,0.9487
638,mNG3K_2.tif,117.7857,407.4065,98.0000,764.0000,0.9460,418.0000,1.0911,0.9165,0.9488
639,mNG3K_2.tif,119.4805,789.4504,237.0000,1565.0000,0.8668,759.0000,1.3218,0.7565,0.9322
640,mNG3K_2.tif,89.8222,168.7075,100.0000,232.0000,0.9444,173.0000,1.2063,0.8290,0.9360
641,mNG3K_2.tif,155.0704,1734.9098,317.0000,2985.0000,0.9033,2001.0000,1.3874,0.7208,0.9531
642,mNG3K_2.tif,159.3073,1429.5479,349.0000,2666.0000,0.9217,1328.0000,1.1822,0.8458,0.9495
643,mNG3K_2.tif,131.3438,793.8839,195.0000,1509.0000,0.9286,783.0000,1.3393,0.7466,0.9524
644,mNG3K_2.tif,267.7719,1824.8307,428.0000,2970.0000,0.7443,1918.0000,1.4802,0.6756,0.8845
645,mNG3K_2.tif,105.4987,825.3173,270.0000,1633.0000,0.6352,813.0000,1.6340,0.6120,0.8137
646,mNG3K_2.tif,116.5147,735.9673,223.0000,1227.0000,0.8937,736.0000,1.2992,0.7697,0.9275
647,mNG3K_2.tif,122.8700,796.6207,253.0000,1353.0000,0.9249,812.0000,1.1740,0.8518,0.9400
